Cena,Vrsta ponudbe,Lokacija vozila,Znamka avtomobila,Model avtomobila,Tip avtomobila,Leto izdelave,Leto modela,V prometu od,Prva registracija v RS,Registracija do,Prevoženi kilometri:,Motor,Moč motorja:,Delovna prostornina:,Menjalnik,Poraba goriva,Ekološka kategorija vozila,Lastnik,Servisna knjiga,Garažiran,Število prestav,Plin,Najvišja emisija CO2,Kupim,Stanje,Garancija,Luksuzno vozilo
0,,"""Podravska",Ford,C-Max, 2.0 TDCi Ghia,2006,,2006,1900,,11111 ,Diezel,100 ,1997 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,C8, 2.0 HDi 16V SX,2005,,2005,1900,,11111 ,Diezel,79 ,1997 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Toyota,Corolla,S D 1.4 D-4D Extra,2007,,2007,1900,,11111 ,Diezel,,1364 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Ranger,2.5 TD 4X4 ,2002,,2002,1900,,11111 ,Diezel,80 ,2500 ,,,,,,,,,,,,,
0,,"""Podravska",BMW,serija 3,320 GT d AUT.,2014,,2014,1900,,11111 ,Diezel,135 ,1995 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Land Rover,Discovery 3, 2.7 TDV6 HSE Avt.,2008,,2008,1900,,11111 ,Diezel,,2720 ,,,,,,,,,,,,,
0,,"""Podravska",Peugeot,307 Break, D-Sign 1.6 16V HDi,2007,,2007,1900,,11111 ,Diezel,,1560 ,,,,,,,,,,,,,
10,,Podravska,Opel,Vectra Karavan,N/A,2008,,2008,1900,,1 ,Diezel,110 ,1910 ,Avtomatski,,,,,,,,,,,,
10,,Podravska,Ford,Focus,N/A,2001,,2001,1900,,1 ,Bencin,55 ,1388 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Citroën,C4 Grand Picasso, 1.6 HDi Dynamique FAP ,2009,,2009,1900,,11111 ,Diezel,,1560 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Kia,Carens,II 2.0i CRDi EX Comfort ,2003,,2003,1900,,11111 ,Diezel,,1991 ,,,,,,,,,,,,,
10,,Podravska,Fiat,Punto,N/A,1999,,1999,1900,,1 ,Bencin,44 ,1242 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Peugeot,407,N/A,2006,,2006,1900,,11111 ,Diezel,,1560 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Focus,1.6 TDCi Trend,2011,,2011,1900,,11111 ,Diezel,,1560 ,,,,,,,,,,,,,
10,,Podravska,Ford,Fiesta,N/A,2008,,2008,1900,,1 ,Bencin,51 ,1299 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Audi,A4 Avant,N/A,2003,,2003,1900,,1 ,Diezel,120 ,2496 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Renault,Grand Modus,1.2 16V,2010,,2010,1900,,11111 ,Bencin,,1149 ,,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Podravska",Hyundai,i40, Wagon 1.7 CRDi Premium ,2013,,2013,1900,,11111 ,Diezel,85 ,1685 ,,,,,,,,,,,,,
0,,"""Podravska",Peugeot,206 Break, X-Line 1.4 HDi ,2004,,2004,1900,,11111 ,Diezel,50 ,1398 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,C-Max,1.6 Trend ,2011,,2011,1900,,11111 ,Bencin,92 ,1596 ,,,,,,,,,,,,,
0,,"""Podravska",BMW,serija 3,318i ,1999,,1999,1900,,11111 ,Bencin,87 ,1895 ,,,,,,,,,,,,,
0,,"""Podravska",Opel,Corsa,Cosmo 1.3 CDTI ,2007,,2007,1900,,11111 ,Diezel,66 ,1248 ,,,,,,,,,,,,,
0,,"""Podravska",Seat,Alhambra, 2.0 TDI,2013,,2013,1900,,11111 ,Diezel,103 ,1968 ,,,,,,,,,,,,,
10,,Podravska,Citroën,C2,N/A,2004,,2004,1900,,1 ,Bencin,54 ,1360 ,Mehanski menjalnik,,,,,,,,,,,,
6800,Prodam,"""Osrednjeslovenska",Audi,A4 Avant,Busines  Edition,2010,2010,2010,2010,07 / 2022,310000 ,Diezel,105 ,2000 ,Mehanski menjalnik,6 l/100km,,drugi,,Da,6 stopenj,,,,,,
0,,"""Podravska",Renault,Clio,1.2 16V,2004,,2004,1900,,11111 ,Bencin,,1149 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,C-Crosser,2.4 avt.,2009,,2009,1900,,11111 ,Bencin,,2360 ,,,,,,,,,,,,,
22,,"""Osrednjeslovenska",Renault,Espace,N/A,2005,,2005,1900,,250000 ,Diezel,,3000 ,Avtomatski,,,tretji in več,,,,,,,,,
0,,"""Osrednjeslovenska",Mercedes-Benz,Drugi modeli,N/A,1999,1999,1999,1900,,180000 ,Bencin,,1600 ,Mehanski menjalnik,,,tretji in več,,,,,,,,,
0,,"""Osrednjeslovenska",VW,Polo,N/A,1998,,1998,,,150000 ,Bencin,,1000 ,,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Audi,A6,N/A,1999,,1999,1900,,220000 ,Diezel,,2500 ,Mehanski menjalnik,,,tretji in več,,,,,,,,,
0,,"""Osrednjeslovenska",VW,Golf IV,N/A,2000,,2000,1900,,190000 ,Bencin,55 ,1400 ,Mehanski menjalnik,,,tretji in več,,,,,,,,,
0,,"""Osrednjeslovenska",Fiat,Doblo,N/A,2003,,2003,1900,,160000 ,Diezel,11 ,1900 ,Mehanski menjalnik,,,tretji in več,,,,,,,,,
0,,"""Osrednjeslovenska",Renault,Clio,N/A,2003,,2003,1900,,160000 ,Bencin,,1600 ,Mehanski menjalnik,,,tretji in več,,,,,,,,,
0,,"""Osrednjeslovenska",Opel,Astra,N/A,2000,2000,2000,1900,,180000 ,Bencin,,1600 ,Mehanski menjalnik,,,tretji in več,,,,,,,,,
0,,"""Osrednjeslovenska",Renault,Vel Satis,N/A,2004,,2004,1900,,220000 ,Diezel,2 ,3000 ,Avtomatski,,,tretji in več,,,,,,,,,
0,,"""Osrednjeslovenska",Renault,Espace,N/A,1999,,1999,1900,,220000 ,Diezel,83 ,2200 ,Mehanski menjalnik,,,tretji in več,,,,,,,,,
0,,"""Podravska",Suzuki,Jimny, 1.3 VX,2003,,2003,1900,,43000 ,Bencin,60 ,1328 ,,,,,,,,,,,,,
0,,"""Podravska",Mitsubishi,Outlander,2.0 D,2009,,2009,1900,,11111 ,Diezel,,1968 ,,,,,,,,,,,,,
0,,"""Podravska",Peugeot,206,1.4 B,2003,,2003,1900,,11111 ,Bencin,,1360 ,,,,,,,,,,,,,
0,,"""Podravska",Mercedes-Benz,Vito,111 CDI,2005,,2005,1900,,11111 ,Diezel,,2148 ,,,,,,,,,,,,,
0,,"""Podravska",Fiat,Stilo,1.9 JTD,2004,,2004,1900,,1111 ,Diezel,,1910 ,,,,,,,,,,,,,
0,,"""Podravska",Lancia,Lybra,1.9 JTD,2004,,2004,1900,,11111 ,Diezel,,1910 ,,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Podravska",Toyota,Avensis Wagon,W G 2.2 D-4D Luna,2007,,2007,1900,,11111 ,Diezel,110 ,2231 ,,,,,,,,,,,,,
0,,"""Podravska",Seat,Alhambra,1.9 TDI Stella ,2002,,2002,1900,,11111 ,Diezel,85 ,1896 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Golf IV,Comfortline 1.4  ,2000,,2000,1900,,160000 ,Bencin,55 ,1390 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Sharan,2.0 TDI,2007,,2007,1900,,11111 ,Diezel,,1968 ,,,,,,,,,,,,,
10,,Podravska,Citroën,C4 Grand Picasso,N/A,2007,,2007,1900,,1 ,Diezel,80 ,1560 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Renault,Laguna,2.0 dci,2009,,2009,1900,,111111 ,Diezel,,1995 ,,,,,,,,,,,,,
0,,"""Podravska",Mazda,3,CD110 CE ,2005,,2005,1900,,11111 ,Diezel,,1560 ,,,,,,,,,,,,,
0,Prodam,"""Gorenjska",Chevrolet,Kalos,1.2,2005,2005,2005,2005,02 / 2022,2 ,Bencin,53 ,1150 ,Mehanski menjalnik,,,drugi,,,5 stopenj,,,,,,
0,,"""Podravska",Ford,S-Max, 2.0 Trend ,2007,,2007,1900,,11111 ,Bencin,107 ,1999 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Golf VI, Comfortline 1.6 TDI  ,2010,,2010,1900,,11111 ,Diezel,66 ,1598 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,C-Max,1.6 VCT Ambiente ,2013,,2013,1900,,11111 ,Bencin,,1596 ,,,,,,,,,,,,,
0,,"""Podravska",Chrysler,300C, 3.5 V6 Avt. ,2006,,2006,1900,,11111 ,Bencin,183 ,3518 ,,,,,,,,,,,,,
0,,"""Podravska",Mitsubishi,Carisma,1.6 GLXi  ,2000,,2000,1900,,11111 ,Bencin,73 ,1597 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Fiesta, Ambiente 1.25 16V,2011,,2011,1900,,11111 ,Bencin,60 ,1242 ,,,,,,,,,,,,,
10,,Podravska,Opel,Zafira,N/A,2003,,2003,1900,,1 ,Diezel,92 ,1796 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Volvo,V70,N/A,2001,,2001,1900,,1 ,Diezel,103 ,2461 ,,,,,,,,,,,,,
10,,Podravska,Dacia,Sandero,N/A,2010,,2010,1900,,1 ,Bencin,64 ,1598 ,,,,,,,,,,,,,
10,,Podravska,VW,Passat,N/A,2003,,2003,1900,,1 ,Diezel,96 ,1896 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,VW,Golf Plus,N/A,2007,,2007,1900,,1 ,Diezel,103 ,1968 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,BMW,serija 3,N/A,1999,,1999,1900,,1 ,Bencin,87 ,1895 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Audi,A3,1.9 TDI SPORT,2009,,2009,1900,,11111 ,Diezel,77 ,105 ,,,,,,,,,,,,,
10,,Podravska,VW,Golf IV,N/A,2000,,2000,1900,,1 ,Bencin,74 ,1595 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Audi,A3,N/A,1999,,1999,1900,,1 ,Diezel,81 ,1896 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Opel,Meriva,N/A,2006,,2006,1900,,1 ,Bencin,66 ,1364 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Peugeot,206,N/A,2000,,2000,1900,,1 ,Bencin,55 ,1360 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Peugeot,407,N/A,2005,,2005,1900,,149000 ,Diezel,100 ,1997 ,,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Podravska",Ford,Fiesta,1.6 TDCi Sport  ,2014,,2014,1900,,11111 ,Diezel,70 ,1560 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Passat,1.9 TDI Trendline  ,2009,,2009,1900,,11111 ,Diezel,77 ,1896 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Focus, Karavan 1.8 TDCi Trend,2009,,2009,1900,,11111 ,Diezel,85 ,1753 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Focus, 1.6 TDCi Titanium,2016,,2016,1900,,11111 ,Diezel,85 ,1560 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Golf VII, 1.2 TSI BMT Trendline,2014,,2014,1900,,11111 ,Bencin,77 ,105 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Touran,1.9 TDI Conceptline,2010,,2010,1900,,11111 ,Diezel,77 ,1896 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Captur, dCi 90 Energy Dynamique,2014,,2014,1900,,11111 ,Diezel,66 ,1461 ,,,,,,,,,,,,,
899,Prodam,"""Osrednjeslovenska",VW,Golf IV,Limuzina ,2001,2001,2001,2001,09 / 2022,188677 ,Bencin,55 ,1390 ,Mehanski menjalnik,7.5 l/100km,,drugi,,,5 stopenj,,,,,,
10,,Podravska,VW,Passat,N/A,1999,,1999,1900,,1 ,Bencin,110 ,1781 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Opel,Astra,N/A,2008,,2008,1900,,1 ,Bencin,85 ,1598 ,,,,,,,,,,,,,
10,,Podravska,Mazda,6,N/A,2003,,2003,1900,,1 ,Diezel,100 ,1998 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Honda,CR-V,N/A,2005,,2005,1900,,1 ,Bencin,110 ,1998 ,Avtomatski,,,,,,,,,,,,
10,,Podravska,Renault,Scenic,N/A,2010,,2010,1900,,159000 ,Diezel,81 ,1598 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,VW,Polo,N/A,2004,,2004,1900,,1 ,Bencin,55 ,1390 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Nissan,Micra,N/A,2006,,2006,1900,,1 ,Bencin,65 ,1386 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,VW,Passat Variant,N/A,2008,,2008,1900,,1 ,Diezel,77 ,1896 ,,,,,,,,,,,,,
10,,Podravska,Peugeot,206,N/A,2002,,2002,1900,,1 ,Bencin,55 ,1360 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,VW,Golf IV,N/A,2002,,2002,1900,,1 ,Bencin,55 ,1390 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,MINI,Cooper,N/A,2003,2003,2003,1900,,1 ,Bencin,85 ,1598 ,Avtomatski,,,,,,,,,,,,
10,,Podravska,Smart,Drugi modeli,N/A,2005,,2005,1900,,1 ,Bencin,45 ,698 ,Avtomatski,,,,,,,,,,,,
10,,Podravska,Renault,Clio,N/A,2001,,2001,1900,,70000 ,Bencin,43 ,1149 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Ford,Mondeo,N/A,2010,,2010,1900,,1 ,Diezel,103 ,1997 ,,,,,,,,,,,,,
10,,Podravska,Audi,A4,N/A,2003,,2003,1900,,1 ,Diezel,132 ,2496 ,,,,,,,,,,,,,
10,,Podravska,VW,Polo,N/A,2004,,2004,1900,,137000 ,Bencin,40 ,1198 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Mazda,3,N/A,2008,,2008,1900,,10 ,Bencin,77 ,1596 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Renault,Clio,N/A,2002,,2002,1900,,1 ,Diezel,48 ,1461 ,Mehanski menjalnik,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
10,,Podravska,Hyundai,i20,N/A,2009,,2009,1900,,57000 ,Bencin,736 ,1396 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Smart,forfour,N/A,2005,,2005,1900,,1 ,Bencin,55 ,1124 ,Avtomatski,,,,,,,,,,,,
10,,Podravska,VW,Golf V,N/A,2006,,2006,1900,,1 ,Bencin,75 ,1595 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,BMW,serija 5 Touring,N/A,2005,,2005,1900,,1 ,Diezel,130 ,2497 ,Avtomatski,,,,,,,,,,,,
10,,Podravska,Opel,Astra,N/A,1999,,1999,1900,,1 ,Diezel,60 ,1995 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Toyota,Yaris,N/A,2002,,2002,1900,,130000 ,Bencin,63 ,1299 ,,,,,,,,,,,,,
10,,Podravska,Chevrolet,Cruze,N/A,2011,,2011,1900,,51800 ,Bencin,104 ,1796 ,Avtomatski,,,,,,,,,,,,
3700,Prodam,"""Osrednjeslovenska",Peugeot,Partner,Teepe,2009,2009,,,,252000 ,Diezel,110 ,1600 ,Mehanski menjalnik,,,,,,5 stopenj,,,,,,
4600,Prodam,"""Osrednjeslovenska",Opel,Astra Karavan,J Enjoy,2012,2012,2012,2012,05 / 2022,186000 ,Bencin,103 ,1398 ,Mehanski menjalnik,7.5 l/100km,,tretji in več,,,6 stopenj,Da,124 g/km,,,,
10,,Podravska,Renault,Twingo,N/A,1999,,1999,1900,,1 ,Bencin,43 ,1149 ,Mehanski menjalnik,,,,,,,,,,,,
"01""",,"""Osrednjeslovenska",Opel,Astra,1.7 CDTI,2006,2006,2006,2006,,170000 ,Diezel,74 ,1686 ,Mehanski menjalnik,,,drugi,,,,,,,,,
10,,Podravska,Renault,Megane,N/A,2004,,2004,1900,,1 ,Diezel,74 ,1461 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Ford,Fusion,N/A,2007,,2007,1900,,78796 ,Diezel,66 ,1560 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Renault,Drugi modeli,N/A,1999,,1999,1900,,1 ,Bencin,40 ,1149 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Mazda,6,N/A,2003,,2003,1900,,1 ,Diezel,89 ,1998 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Daewoo,Matiz,N/A,1999,,1999,1900,,1 ,Bencin,38 ,796 ,,,,,,,,,,,,,
10,,Podravska,Daewoo,Matiz,N/A,2000,2000,2000,1900,,1 ,Bencin,38 ,796 ,,,,,,,,,,,,,
10,,Podravska,Fiat,Punto,N/A,2002,,2002,1900,,1 ,Bencin,44 ,1242 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Fiat,Stilo,N/A,2005,,2005,1900,,1 ,Bencin,59 ,1910 ,,,,,,,,,,,,,
10,,Podravska,Citroën,C4,N/A,2006,2006,2006,1900,,1 ,Bencin,80 ,1587 ,,,,,,,,,,,,,
20,,"""Osrednjeslovenska",Fiat,Punto,1.3 jtd po delih dober motor i,2005,,2005,1900,,150000 ,Diezel,,1300 ,Mehanski menjalnik,,,drugi,,,,,,,,,
10,,Podravska,Opel,Vectra,N/A,2004,,2004,1900,,1 ,Diezel,74 ,1995 ,,,,,,,,,,,,,
10,,Podravska,Ford,Focus,N/A,2000,,2000,1900,,1 ,Bencin,74 ,1596 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Seat,Ibiza,N/A,2004,,2004,1900,,150000 ,Bencin,47 ,1198 ,,,,,,,,,,,,,
10,,Podravska,Chevrolet,Kalos,N/A,2005,,2005,1900,,1 ,Bencin,53 ,1150 ,,,,,,,,,,,,,
20,,"""Osrednjeslovenska",Citroën,Xsara Picasso,2.0 hdi po delih,2000,,2000,1900,,140000 ,Diezel,,2000 ,Mehanski menjalnik,,,drugi,,,,,,,,,
20,,"""Osrednjeslovenska",BMW,serija 5, e39 520 po delih,1998,,1998,1900,,200000 ,Bencin,,2000 ,Mehanski menjalnik,,,drugi,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
10,,Podravska,Fiat,Stilo,N/A,2002,,2002,1900,,1 ,Bencin,76 ,1596 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Opel,Astra,N/A,1999,,1999,1900,,1 ,Bencin,74 ,1598 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Opel,Zafira,N/A,2004,,2004,1900,,1 ,Diezel,74 ,1995 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,VW,Passat,N/A,2001,,2001,1900,,1 ,Diezel,96 ,1896 ,Mehanski menjalnik,,,prvi,,,,,,,,,
10,,Podravska,Opel,Astra,N/A,2006,,2006,1900,,1 ,Diezel,74 ,1686 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Renault,Megane,N/A,2010,,2010,1900,,1 ,Bencin,74 ,1598 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Nissan,Almera,N/A,2001,,2001,1900,,1 ,Bencin,66 ,1498 ,Mehanski menjalnik,,,,,,,,,,,,
0,Prodam,"""Osrednjeslovenska",Renault,Grand Scenic,SENIC,2002,,,,,1 ,Diezel,,1870 ,,,,drugi,,,,,,,,,
20,,"""Osrednjeslovenska",Renault,Espace,2.2dci po delih ,2005,,2005,1900,,200000 ,Diezel,,2200 ,Mehanski menjalnik,,,drugi,,,,,,,,,
20,,"""Osrednjeslovenska",Audi,A6,2.8 PO DELIH,1998,1998,1998,1900,,200000 ,Bencin,,2800 ,Mehanski menjalnik,,,tretji in več,,,,,,,,,
0,,"""Osrednjeslovenska",Citroën,Xsara Picasso,2.0 hdi,2004,,2004,1900,,170000 ,Diezel,66 ,1997 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Citroën,C3,1.4 16 sx,2007,,2007,1900,,70000 ,Bencin,65 ,1360 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Mercedes-Benz,Drugi modeli,cdi 220,2006,,2006,1900,,190000 ,Diezel,110 ,2148 ,Avtomatski,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Dacia,Dokker,1.6,2014,2014,2014,1900,,1000 ,Bencin,60 ,1598 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Peugeot,207,N/A,2010,,2010,1900,,1 ,Diezel,50 ,1398 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Citroën,C3,N/A,2003,,2003,1900,,1 ,Bencin,54 ,1360 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Suzuki,Drugi modeli,1.3 GL,2002,2002,2002,1900,,90000 ,Bencin,56 ,1298 ,Avtomatski,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Audi,A3,2.0 tdi,2005,2005,2005,1900,,160000 ,Diezel,103 ,1968 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Opel,Astra,1.7 cdti,2007,2007,2007,1900,,160000 ,Diezel,74 ,1686 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Lancia,Phedra,2.2 hdi,2003,2003,2003,1900,,190000 ,Diezel,98 ,2200 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Nissan,Micra,N/A,2006,,2006,1900,,1 ,Bencin,65 ,1386 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Audi,A3,N/A,2000,2000,2000,2000,,10 ,Bencin,74 ,1595 ,Mehanski menjalnik,,,tretji in več,,,,,,,,,
10,,Podravska,Mercedes-Benz,Drugi modeli,N/A,2004,,2004,1900,,1 ,Diezel,125 ,2685 ,,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Mercedes-Benz,Drugi modeli,N/A,2000,,2000,2000,,210000 ,Bencin,60 ,1397 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Mazda,6,N/A,2005,,2005,2005,,190000 ,Diezel,100 ,1998 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",VW,Passat,2.5 TDI ,2001,,2001,2001,,220000 ,Diezel,110 ,2496 ,Mehanski menjalnik,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
10,,Podravska,Mitsubishi,Colt,N/A,2005,,2005,1900,,1 ,Bencin,70 ,1332 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,VW,Golf IV,N/A,2000,,2000,1900,,1 ,Bencin,55 ,1390 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Renault,Clio,N/A,2003,,2003,1900,,1 ,Bencin,50 ,1149 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Renault,Clio,N/A,2008,,2008,1900,,1 ,Bencin,55 ,1149 ,,,,,,,,,,,,,
10,,Podravska,Renault,Clio,N/A,2008,,2008,1900,,1 ,Bencin,43 ,1149 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Fiat,Punto,N/A,2001,,2001,1900,,1 ,Bencin,44 ,1242 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Renault,Clio,1.4 16V,2006,,2006,2006,,85000 ,Bencin,72 ,1390 ,Mehanski menjalnik,,,,,,,,,,,,
1650,Prodam,"""Jugovzhodna Slovenija",Fiat,Punto,Dynamic,2004,,2004,2004,11 / 2022,209000 ,Diezel,63 ,1910 ,Mehanski menjalnik,6.5 l/100km,,,Da,,5 stopenj,,130 g/km,,,,
0,,"""Osrednjeslovenska",Nissan,Micra,1.2,2009,,2009,2009,,120000 ,Bencin,59 ,1240 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Peugeot,206,1.4 hdi,2004,,2004,2004,,10000 ,Diezel,50 ,1398 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Ford,Focus C-Max,1.6i,2006,,2006,2006,,110000 ,Bencin,85 ,1596 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Smart,Drugi modeli,1.0 MHD,2011,,2011,2011,,30000 ,Bencin,52 ,998 ,Sekvenčni menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Renault,Laguna Grandtour,Dynamique 1.9 dCi ,2003,,2003,2003,,180000 ,Diezel,88 ,1870 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",MINI,One,TD,2005,,2005,2005,,120000 ,Diezel,55 ,1500 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Renault,Clio,1.4 16V,2003,,2003,2003,,130000 ,Diezel,6 ,1461 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Peugeot,407,SR Confort 1.6 HDi 16V,2005,,2005,2005,,200000 ,Diezel,80 ,1560 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Ford,Focus,1.6TDci Trend,2007,,2007,2007,,150000 ,Diezel,66 ,1560 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",VW,Touran,1.9 TDI Highline DSG,2004,,2004,2004,,175000 ,Diezel,77 ,1896 ,Avtomatski,,,,,,,,,,,,
0,,"""Osrednjeslovenska",VW,Passat Variant, 2.0 TDI,2006,,2006,2006,,220000 ,Diezel,103 ,1968 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",MINI,Cooper,N/A,2004,,2004,2005,,150000 ,Bencin,85 ,1598 ,Mehanski menjalnik,,,,,,,,,,,,
10,,Podravska,Citroën,Xsara Picasso,N/A,2007,,2007,1900,,1 ,Bencin,80 ,1587 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",VW,Touareg,3.0 V6 TDI DPF Tiptronic,2006,,2006,2006,,195000 ,Diezel,165 ,2967 ,Avtomatski,,,,,,,,,,,,
